RRi,RRii,RRi_interp,RRii_interp,freqs,periodogram,low_power,high_power,activitytype_daytime,activitytype,activitytype_interp,activitytype_daytime_interp,steps_daytime,steps,steps_interp,steps_daytime_interp,hr_daytime,hr,hr_interp,hr_daytime_interp,rMSSD,pNN50,Median,gt180,act_silent_percentage,act_walking_percentage,act_running_percentage,act_nonWear_percentage,act_REM_percentage,act_NREM_percentage,act_charging_percentage,act_undefined_percentage,act_silent_percentage_allday,act_walking_percentage_allday,act_running_percentage_allday,act_nonWear_percentage_allday,act_REM_percentage_allday,act_NREM_percentage_allday,act_charging_percentage_allday,act_undefined_percentage_allday
79,79,79,79,0.016615662,5928.235779,,,18.26138889,4,4,18.26138889,18.26138889,0,0,18.26138889,25.15790694,79,79,18.26138889,,,,,,,,,,,,,,,,,,,,
79,79,79,79,0.016664666,5943.077417,,,18.27805556,4,4,18.27805556,18.27805556,0,0,18.27805556,25.16000556,79,79,18.27805556,,,,,,,,,,,,,,,,,,,,
79,79,79,79,0.016713671,5957.981111,,,18.29472222,5,5,18.29472222,18.29472222,0,0,18.29472222,25.16002444,79,79,18.29472222,,,,,,,,,,,,,,,,,,,,
79,89,79,79,0.016762676,5972.946986,,,18.31138889,5,5,18.31138889,18.31138889,0,0,18.31138889,25.16003528,79,79,18.31138889,,,,,,,,,,,,,,,,,,,,
89,80.66666667,79,79,0.016811681,5987.975163,,,18.32805556,5,5,18.32805556,18.32805556,0,0,18.32805556,25.1600475,89,79,18.32805556,,,,,,,,,,,,,,,,,,,,
80.66666667,80.66666667,79,79,0.016860686,6003.065766,,,18.34472222,4,4,18.34472222,18.34472222,0,0,18.34472222,25.16005889,80.66666667,79,18.34472222,,,,,,,,,,,,,,,,,,,,
80.66666667,80.9047619,79,79,0.016909691,6018.218918,,,18.36138889,4,4,18.36138889,18.36138889,0,0,18.36138889,25.16007,80.66666667,79,18.36138889,,,,,,,,,,,,,,,,,,,,
80.9047619,80.9047619,79,79,0.016958696,6033.43474,,,18.37805556,4,4,18.37805556,18.37805556,14,14,18.37805556,25.16016778,80.9047619,79,18.37805556,,,,,,,,,,,,,,,,,,,,
80.9047619,76,79,79,0.017007701,6048.713355,,,18.39472222,5,5,18.39472222,18.39472222,0,0,18.39472222,25.16017806,80.9047619,79,18.39472222,,,,,,,,,,,,,,,,,,,,
76,79,79,79,0.017056706,6064.054884,,,18.41138889,4,4,18.41138889,18.41138889,0,0,18.41138889,25.16044028,76,79,18.41138889,,,,,,,,,,,,,,,,,,,,
79,79,79,79,0.017105711,6079.459448,,,18.42805556,5,5,18.42805556,18.42805556,0,0,18.42805556,25.16999083,79,79,18.42805556,,,,,,,,,,,,,,,,,,,,
79,79,79,79,0.017154715,6094.92717,,,18.44472222,5,5,18.44472222,18.44472222,0,0,18.44472222,25.17171444,79,79,18.44472222,,,,,,,,,,,,,,,,,,,,
79,79,79,79,0.01720372,6110.458169,,,18.46138889,5,5,18.46138889,18.46138889,0,0,18.46138889,25.17223778,79,79,18.46138889,,,,,,,,,,,,,,,,,,,,
79,69,79,79,0.017252725,6126.052566,,,18.47805556,4,4,18.47805556,18.47805556,0,0,18.47805556,25.17258389,79,79,18.47805556,,,,,,,,,,,,,,,,,,,,
69,70,79,79,0.01730173,6141.710481,,,18.49472222,5,5,18.49472222,18.49472222,0,0,18.49472222,25.1731025,69,79,18.49472222,,,,,,,,,,,,,,,,,,,,
70,71,79,79,0.017350735,6157.432035,,,18.51138889,5,5,18.51138889,18.51138889,0,0,18.51138889,25.17490861,70,79,18.51138889,,,,,,,,,,,,,,,,,,,,
71,72,79,79,0.01739974,6173.217346,,,18.52805556,5,5,18.52805556,18.52805556,0,0,18.52805556,25.17492417,71,79,18.52805556,,,,,,,,,,,,,,,,,,,,
72,70,79,79,0.017448745,6189.066533,,,18.54472222,5,5,18.54472222,18.54472222,0,0,18.54472222,25.175005,72,79,18.54472222,,,,,,,,,,,,,,,,,,,,
70,69,79,79,0.01749775,6204.979717,,,18.56138889,5,5,18.56138889,18.56138889,0,0,18.56138889,25.17725306,70,79,18.56138889,,,,,,,,,,,,,,,,,,,,
69,68,79,79,0.017546755,6220.957014,,,18.57805556,5,5,18.57805556,18.57805556,0,0,18.57805556,25.1789775,69,79,18.57805556,,,,,,,,,,,,,,,,,,,,
68,79,79,79,0.01759576,6236.998544,,,18.59472222,5,5,18.59472222,18.59472222,0,0,18.59472222,25.1789975,68,79,18.59472222,,,,,,,,,,,,,,,,,,,,
79,79.05226717,79,79,0.017644764,6253.104424,,,18.61138889,5,5,18.61138889,18.61138889,0,0,18.61138889,25.18693667,79,79,18.61138889,,,,,,,,,,,,,,,,,,,,
79.05226717,79.02613359,79,79,0.017693769,6269.274772,,,18.62805556,5,5,18.62805556,18.62805556,0,0,18.62805556,25.18864778,79.05226717,79,18.62805556,,,,,,,,,,,,,,,,,,,,
79.02613359,79.02613359,79,79,0.017742774,6285.509704,,,18.64472222,5,5,18.64472222,18.64472222,0,0,18.64472222,25.18866528,79.02613359,79,18.64472222,,,,,,,,,,,,,,,,,,,,
79.02613359,79.02613359,79,79,0.017791779,6301.809338,,,18.66138889,5,5,18.66138889,18.66138889,0,0,18.66138889,25.18867528,79.02613359,79,18.66138889,,,,,,,,,,,,,,,,,,,,
79.02613359,79.02613359,79,79,0.017840784,6318.173789,,,18.67805556,5,5,18.67805556,18.67805556,0,0,18.67805556,25.18868722,79.02613359,79,18.67805556,,,,,,,,,,,,,,,,,,,,
79.02613359,79.02613359,79,79,0.017889789,6334.603174,,,18.69472222,5,5,18.69472222,18.69472222,0,0,18.69472222,25.188695,79.02613359,79,18.69472222,,,,,,,,,,,,,,,,,,,,
79.02613359,79.02613359,79,79,0.017938794,6351.097609,,,18.71138889,5,5,18.71138889,18.71138889,0,0,18.71138889,25.18883889,79.02613359,79,18.71138889,,,,,,,,,,,,,,,,,,,,
79.02613359,79.02613359,79,79,0.017987799,6367.657207,,,18.72805556,5,5,18.72805556,18.72805556,0,0,18.72805556,25.1893575,79.02613359,79,18.72805556,,,,,,,,,,,,,,,,,,,,
79.02613359,79.02940029,79,79,0.018036804,6384.282086,,,18.74472222,5,5,18.74472222,18.74472222,0,0,18.74472222,25.1897025,79.02613359,79,18.74472222,,,,,,,,,,,,,,,,,,,,
79.02940029,79.02776694,79,79,0.018085809,6400.972357,,,18.76138889,5,5,18.76138889,18.76138889,0,0,18.76138889,25.19056778,79.02940029,79,18.76138889,,,,,,,,,,,,,,,,,,,,
79.02776694,79.02776694,79,79,0.018134813,6417.728136,,,18.77805556,5,5,18.77805556,18.77805556,0,0,18.77805556,25.19232722,79.02776694,79,18.77805556,,,,,,,,,,,,,,,,,,,,
79.02776694,79.02776694,79,79,0.018183818,6434.549537,,,18.79472222,5,5,18.79472222,18.79472222,0,0,18.79472222,25.19234417,79.02776694,79,18.79472222,,,,,,,,,,,,,,,,,,,,
79.02776694,79.02817527,79,79,0.018232823,6451.436672,,,18.81138889,5,5,18.81138889,18.81138889,0,0,18.81138889,25.19235722,79.02776694,79,18.81138889,,,,,,,,,,,,,,,,,,,,
79.02817527,79.02786902,79,79,0.018281828,6468.389654,,,18.82805556,5,5,18.82805556,18.82805556,0,0,18.82805556,25.19333444,79.02817527,79,18.82805556,,,,,,,,,,,,,,,,,,,,
79.02786902,79.02786902,79,79,0.018330833,6485.408596,,,18.84472222,5,5,18.84472222,18.84472222,0,0,18.84472222,25.19471833,79.02786902,79,18.84472222,,,,,,,,,,,,,,,,,,,,
79.02786902,79.02786902,79,79,0.018379838,6502.493609,,,18.86138889,5,5,18.86138889,18.86138889,0,0,18.86138889,25.19643167,79.02786902,79,18.86138889,,,,,,,,,,,,,,,,,,,,
79.02786902,79.02786902,79,79,0.018428843,6519.644805,,,18.87805556,5,5,18.87805556,18.87805556,0,0,18.87805556,25.19645056,79.02786902,79,18.87805556,,,,,,,,,,,,,,,,,,,,
79.02786902,79.02786902,79,79,0.018477848,6536.862294,,,18.89472222,5,5,18.89472222,18.89472222,0,0,18.89472222,25.19646194,79.02786902,79,18.89472222,,,,,,,,,,,,,,,,,,,,
79.02786902,79.02786902,79,79,0.018526853,6554.146189,,,18.91138889,4,4,18.91138889,18.91138889,0,0,18.91138889,25.19647417,79.02786902,79,18.91138889,,,,,,,,,,,,,,,,,,,,
79.02786902,79,79,79,0.018575858,6571.496598,,,18.92805556,4,4,18.92805556,18.92805556,0,0,18.92805556,25.19648472,79.02786902,79,18.92805556,,,,,,,,,,,,,,,,,,,,
79,74,79,79,0.018624862,6588.913631,,,18.94472222,4,4,18.94472222,18.94472222,0,0,18.94472222,25.20804361,79,79,18.94472222,,,,,,,,,,,,,,,,,,,,
74,69,79,79,0.018673867,6606.397398,,,18.96138889,5,5,18.96138889,18.96138889,0,0,18.96138889,25.21139417,74,79,18.96138889,,,,,,,,,,,,,,,,,,,,
69,73,79,79,0.018722872,6623.948007,,,18.97805556,5,5,18.97805556,18.97805556,0,0,18.97805556,25.22345111,69,79,18.97805556,,,,,,,,,,,,,,,,,,,,
73,74,79,79,0.018771877,6641.565567,,,18.99472222,5,5,18.99472222,18.99472222,0,0,18.99472222,25.225735,73,79,18.99472222,,,,,,,,,,,,,,,,,,,,
74,73,79,79,0.018820882,6659.250185,,,19.01138889,5,5,19.01138889,19.01138889,0,0,19.01138889,25.22575111,74,79,19.01138889,,,,,,,,,,,,,,,,,,,,
73,72,79,79,0.018869887,6677.00197,,,19.02805556,4,4,19.02805556,19.02805556,0,0,19.02805556,25.22576056,73,79,19.02805556,,,,,,,,,,,,,,,,,,,,
72,70,79,79,0.018918892,6694.821027,,,19.04472222,4,4,19.04472222,19.04472222,0,0,19.04472222,25.22576944,72,79,19.04472222,,,,,,,,,,,,,,,,,,,,
70,69,79,79,0.018967897,6712.707463,,,19.06138889,5,5,19.06138889,19.06138889,0,0,19.06138889,25.22577917,70,79,19.06138889,,,,,,,,,,,,,,,,,,,,
69,68,79,79,0.019016902,6730.661385,,,19.07805556,5,5,19.07805556,19.07805556,0,0,19.07805556,25.22578889,69,79,19.07805556,,,,,,,,,,,,,,,,,,,,
68,66,79,79,0.019065907,6748.682897,,,19.09472222,5,5,19.09472222,19.09472222,0,0,19.09472222,25.22579861,68,79,19.09472222,,,,,,,,,,,,,,,,,,,,
66,67,79,79,0.019114911,6766.772104,,,19.11138889,5,5,19.11138889,19.11138889,0,0,19.11138889,25.22580972,66,79,19.11138889,,,,,,,,,,,,,,,,,,,,
67,79,79,79,0.019163916,6784.929112,,,19.12805556,5,5,19.12805556,19.12805556,0,0,19.12805556,25.22585306,67,79,19.12805556,,,,,,,,,,,,,,,,,,,,
79,70.90909091,79,79,0.019212921,6803.154024,,,19.14472222,5,5,19.14472222,19.14472222,0,0,19.14472222,25.22586333,79,79,19.14472222,,,,,,,,,,,,,,,,,,,,
70.90909091,70.90909091,79,79,0.019261926,6821.446943,,,19.16138889,5,5,19.16138889,19.16138889,0,0,19.16138889,25.22587167,70.90909091,79,19.16138889,,,,,,,,,,,,,,,,,,,,
70.90909091,70.90909091,79,79,0.019310931,6839.807972,,,19.17805556,5,5,19.17805556,19.17805556,0,0,19.17805556,25.22587944,70.90909091,79,19.17805556,,,,,,,,,,,,,,,,,,,,
70.90909091,70.90909091,79,79,0.019359936,6858.237214,,,19.19472222,5,5,19.19472222,19.19472222,0,0,19.19472222,25.22589056,70.90909091,79,19.19472222,,,,,,,,,,,,,,,,,,,,
70.90909091,70.90909091,79,79,0.019408941,6876.73477,,,19.21138889,5,5,19.21138889,19.21138889,0,0,19.21138889,25.22589944,70.90909091,79,19.21138889,,,,,,,,,,,,,,,,,,,,
70.90909091,70.90909091,79,79,0.019457946,6895.300743,,,19.22805556,5,5,19.22805556,19.22805556,0,0,19.22805556,25.22592083,70.90909091,79,19.22805556,,,,,,,,,,,,,,,,,,,,
70.90909091,63,79,79,0.019506951,6913.935232,,,19.24472222,5,5,19.24472222,19.24472222,0,0,19.24472222,25.22619833,70.90909091,79,19.24472222,,,,,,,,,,,,,,,,,,,,
63,64,79,79,0.019555956,6932.638339,,,19.26138889,5,5,19.26138889,19.26138889,0,0,19.26138889,25.22636083,63,79,19.26138889,,,,,,,,,,,,,,,,,,,,
64,65,79,79,0.01960496,6951.410163,,,19.27805556,5,5,19.27805556,19.27805556,0,0,19.27805556,25.23599,64,79,19.27805556,,,,,,,,,,,,,,,,,,,,
65,66,79,79,0.019653965,6970.250802,,,19.29472222,5,5,19.29472222,19.29472222,0,0,19.29472222,25.24005444,65,79,19.29472222,,,,,,,,,,,,,,,,,,,,
66,67,79,79,0.01970297,6989.160357,,,19.31138889,5,5,19.31138889,19.31138889,0,0,19.31138889,25.243435,66,79,19.31138889,,,,,,,,,,,,,,,,,,,,
67,68,79,79,0.019751975,7008.138925,,,19.32805556,5,5,19.32805556,19.32805556,0,0,19.32805556,25.260955,67,79,19.32805556,,,,,,,,,,,,,,,,,,,,
68,69,79,79,0.01980098,7027.186603,,,19.34472222,5,5,19.34472222,19.34472222,0,0,19.34472222,25.28168278,68,79,19.34472222,,,,,,,,,,,,,,,,,,,,
69,79,79,79,0.019849985,7046.30349,,,19.36138889,5,5,19.36138889,19.36138889,0,0,19.36138889,25.29009,69,79,19.36138889,,,,,,,,,,,,,,,,,,,,
79,58,79,79,0.01989899,7065.48968,,,19.37805556,5,5,19.37805556,19.37805556,0,0,19.37805556,25.3109875,79,79,19.37805556,,,,,,,,,,,,,,,,,,,,
58,74,79,79,0.019947995,7084.745271,,,19.39472222,5,5,19.39472222,19.39472222,0,0,19.39472222,25.32765361,58,79,19.39472222,,,,,,,,,,,,,,,,,,,,
74,75,79,79,0.019997,7104.070358,,,19.41138889,5,5,19.41138889,19.41138889,0,0,19.41138889,25.33433611,74,79,19.41138889,,,,,,,,,,,,,,,,,,,,
75,74,79,79,0.020046005,7123.465035,,,19.42805556,5,5,19.42805556,19.42805556,0,0,19.42805556,25.34434056,75,79,19.42805556,,,,,,,,,,,,,,,,,,,,
74,75,79,79,0.02009501,7142.929397,,,19.44472222,5,5,19.44472222,19.44472222,0,0,19.44472222,25.36092028,74,79,19.44472222,,,,,,,,,,,,,,,,,,,,
75,77,79,79,0.020144014,7162.463537,,,19.46138889,5,5,19.46138889,19.46138889,0,0,19.46138889,25.37767556,75,79,19.46138889,,,,,,,,,,,,,,,,,,,,
77,78,79,79,0.020193019,7182.067549,,,19.47805556,5,5,19.47805556,19.47805556,0,0,19.47805556,25.39288972,77,79,19.47805556,,,,,,,,,,,,,,,,,,,,
78,79,79,79,0.020242024,7201.741525,,,19.49472222,5,5,19.49472222,19.49472222,0,0,19.49472222,25.395615,78,79,19.49472222,,,,,,,,,,,,,,,,,,,,
79,78,79,79,0.020291029,7221.485558,,,19.51138889,5,5,19.51138889,19.51138889,0,0,19.51138889,25.39563583,79,79,19.51138889,,,,,,,,,,,,,,,,,,,,
78,76,79,79,0.020340034,7241.299738,,,19.52805556,5,5,19.52805556,19.52805556,0,0,19.52805556,25.39564944,78,79,19.52805556,,,,,,,,,,,,,,,,,,,,
76,74,79,79,0.020389039,7261.184157,,,19.54472222,5,5,19.54472222,19.54472222,0,0,19.54472222,25.39566167,76,79,19.54472222,,,,,,,,,,,,,,,,,,,,
74,72,79,79,0.020438044,7281.138904,,,19.56138889,5,5,19.56138889,19.56138889,0,0,19.56138889,25.39567139,74,79,19.56138889,,,,,,,,,,,,,,,,,,,,
72,79,79,79,0.020487049,7301.164069,,,19.57805556,5,5,19.57805556,19.57805556,0,0,19.57805556,25.4041725,72,79,19.57805556,,,,,,,,,,,,,,,,,,,,
79,79,79,79,0.020536054,7321.259742,,,19.59472222,5,5,19.59472222,19.59472222,0,0,19.59472222,25.42155944,79,79,19.59472222,,,,,,,,,,,,,,,,,,,,
79,71,79,79,0.020585059,7341.426011,,,19.61138889,5,5,19.61138889,19.61138889,0,0,19.61138889,25.4369425,79,79,19.61138889,,,,,,,,,,,,,,,,,,,,
71,69,79,79,0.020634063,7361.662964,,,19.62805556,5,5,19.62805556,19.62805556,0,0,19.62805556,25.43777722,71,79,19.62805556,,,,,,,,,,,,,,,,,,,,
69,68,79,79,0.020683068,7381.970687,,,19.64472222,5,5,19.64472222,19.64472222,0,0,19.64472222,25.43798028,69,79,19.64472222,,,,,,,,,,,,,,,,,,,,
68,67,79,79,0.020732073,7402.349268,,,19.66138889,5,5,19.66138889,19.66138889,0,0,19.66138889,25.43832583,68,79,19.66138889,,,,,,,,,,,,,,,,,,,,
67,68,79,79,0.020781078,7422.798793,,,19.67805556,5,5,19.67805556,19.67805556,0,0,19.67805556,25.43867194,67,79,19.67805556,,,,,,,,,,,,,,,,,,,,
68,67,79,79,0.020830083,7443.319347,,,19.69472222,5,5,19.69472222,19.69472222,0,0,19.69472222,25.438845,68,79,19.69472222,,,,,,,,,,,,,,,,,,,,
67,79,79,79,0.020879088,7463.911016,,,19.71138889,5,5,19.71138889,19.71138889,0,0,19.71138889,25.44022833,67,79,19.71138889,,,,,,,,,,,,,,,,,,,,
79,79,79,79,0.020928093,7484.573882,,,19.72805556,5,5,19.72805556,19.72805556,0,0,19.72805556,25.4481825,79,79,19.72805556,,,,,,,,,,,,,,,,,,,,
79,74,79,79,0.020977098,7505.308031,,,19.74472222,5,5,19.74472222,19.74472222,0,0,19.74472222,25.44902556,79,79,19.74472222,,,,,,,,,,,,,,,,,,,,
74,72,79,79,0.021026103,7526.113544,,,19.76138889,5,5,19.76138889,19.76138889,0,0,19.76138889,25.44956583,74,79,19.76138889,,,,,,,,,,,,,,,,,,,,
72,71,79,79,0.021075108,7546.990505,,,19.77805556,5,5,19.77805556,19.77805556,0,0,19.77805556,25.44991139,72,79,19.77805556,,,,,,,,,,,,,,,,,,,,
71,68,79,79,0.021124112,7567.938995,,,19.79472222,5,5,19.79472222,19.79472222,0,0,19.79472222,25.45008361,71,79,19.79472222,,,,,,,,,,,,,,,,,,,,
68,65,79,79,0.021173117,7588.959096,,,19.81138889,5,5,19.81138889,19.81138889,0,0,19.81138889,25.45250528,68,79,19.81138889,,,,,,,,,,,,,,,,,,,,
65,66,79,79,0.021222122,7610.050888,,,19.82805556,5,5,19.82805556,19.82805556,0,0,19.82805556,25.4533375,65,79,19.82805556,,,,,,,,,,,,,,,,,,,,
66,67,79,79,0.021271127,7631.21445,,,19.84472222,5,5,19.84472222,19.84472222,0,0,19.84472222,25.45354333,66,79,19.84472222,,,,,,,,,,,,,,,,,,,,
67,79,79,79,0.021320132,7652.449863,,,19.86138889,4,4,19.86138889,19.86138889,0,0,19.86138889,25.45803889,67,79,19.86138889,,,,,,,,,,,,,,,,,,,,
79,73,79,79,0.021369137,7673.757205,,,19.87805556,5,5,19.87805556,19.87805556,0,0,19.87805556,25.46998,79,79,19.87805556,,,,,,,,,,,,,,,,,,,,
73,76,79,79,0.021418142,7695.136554,,,19.89472222,5,5,19.89472222,19.89472222,0,0,19.89472222,25.47272389,73,79,19.89472222,,,,,,,,,,,,,,,,,,,,
76,76,79,79,0.021467147,7716.587987,,,19.91138889,5,5,19.91138889,19.91138889,0,0,19.91138889,25.4727425,76,79,19.91138889,,,,,,,,,,,,,,,,,,,,
76,66,79,79,0.021516152,7738.111581,,,19.92805556,5,5,19.92805556,19.92805556,0,0,19.92805556,25.47275417,76,79,19.92805556,,,,,,,,,,,,,,,,,,,,
66,67,79,79,0.021565157,7759.707414,,,19.94472222,5,5,19.94472222,19.94472222,0,0,19.94472222,25.47276472,66,79,19.94472222,,,,,,,,,,,,,,,,,,,,
67,68,79,79,0.021614161,7781.375559,,,19.96138889,5,5,19.96138889,19.96138889,0,0,19.96138889,25.48140583,67,79,19.96138889,,,,,,,,,,,,,,,,,,,,
68,70,79,79,0.021663166,7803.116092,,,19.97805556,5,5,19.97805556,19.97805556,0,0,19.97805556,25.48754889,68,79,19.97805556,,,,,,,,,,,,,,,,,,,,
70,71,79,79,0.021712171,7824.929088,,,19.99472222,5,5,19.99472222,19.99472222,0,0,19.99472222,25.49384361,70,79,19.99472222,,,,,,,,,,,,,,,,,,,,
71,72,79,79,0.021761176,7846.814619,,,20.01138889,5,5,20.01138889,20.01138889,0,0,20.01138889,25.50074861,71,79,20.01138889,,,,,,,,,,,,,,,,,,,,
72,71,79,79,0.021810181,7868.77276,,,20.02805556,5,5,20.02805556,20.02805556,0,0,20.02805556,25.50243917,72,79,20.02805556,,,,,,,,,,,,,,,,,,,,
71,70,79,79,0.021859186,7890.803582,,,20.04472222,5,5,20.04472222,20.04472222,0,0,20.04472222,25.50245972,71,79,20.04472222,,,,,,,,,,,,,,,,,,,,
70,69,79,79,0.021908191,7912.907157,,,20.06138889,5,5,20.06138889,20.06138889,0,0,20.06138889,25.50246972,70,79,20.06138889,,,,,,,,,,,,,,,,,,,,
69,68,79,79,0.021957196,7935.083557,,,20.07805556,5,5,20.07805556,20.07805556,0,0,20.07805556,25.50247833,69,79,20.07805556,,,,,,,,,,,,,,,,,,,,
68,79,79,79,0.022006201,7957.332851,,,20.09472222,5,5,20.09472222,20.09472222,0,0,20.09472222,25.50248667,68,79,20.09472222,,,,,,,,,,,,,,,,,,,,
79,68,79,79,0.022055206,7979.65511,,,20.11138889,5,5,20.11138889,20.11138889,0,0,20.11138889,25.50249611,79,79,20.11138889,,,,,,,,,,,,,,,,,,,,
68,65,79,79,0.02210421,8002.050404,,,20.12805556,5,5,20.12805556,20.12805556,0,0,20.12805556,25.502505,68,79,20.12805556,,,,,,,,,,,,,,,,,,,,
65,67,79,79,0.022153215,8024.518799,,,20.14472222,5,5,20.14472222,20.14472222,0,0,20.14472222,25.50251528,65,79,20.14472222,,,,,,,,,,,,,,,,,,,,
67,68,79,79,0.02220222,8047.060366,,,20.16138889,5,5,20.16138889,20.16138889,0,0,20.16138889,25.50252694,67,79,20.16138889,,,,,,,,,,,,,,,,,,,,
68,69,79,79,0.022251225,8069.67517,,,20.17805556,4,4,20.17805556,20.17805556,0,0,20.17805556,25.50253694,68,79,20.17805556,,,,,,,,,,,,,,,,,,,,
69,68,79,79,0.02230023,8092.363278,,,20.19472222,5,5,20.19472222,20.19472222,0,0,20.19472222,25.50254583,69,79,20.19472222,,,,,,,,,,,,,,,,,,,,
68,67,79,79,0.022349235,8115.124758,,,20.21138889,5,5,20.21138889,20.21138889,0,0,20.21138889,25.50255528,68,79,20.21138889,,,,,,,,,,,,,,,,,,,,
67,79,79,79,0.02239824,8137.959673,,,20.22805556,4,4,20.22805556,20.22805556,0,0,20.22805556,25.50256389,67,79,20.22805556,,,,,,,,,,,,,,,,,,,,
79,73,79,79,0.022447245,8160.868089,,,20.24472222,5,5,20.24472222,20.24472222,0,0,20.24472222,25.50957861,79,79,20.24472222,,,,,,,,,,,,,,,,,,,,
73,67,79,79,0.02249625,8183.85007,,,20.26138889,5,5,20.26138889,20.26138889,0,0,20.26138889,25.51203722,73,79,20.26138889,,,,,,,,,,,,,,,,,,,,
67,80,79,79,0.022545255,8206.905679,,,20.27805556,5,5,20.27805556,20.27805556,0,0,20.27805556,25.5120625,67,79,20.27805556,,,,,,,,,,,,,,,,,,,,
80,74.75,79,79,0.022594259,8230.034979,,,20.29472222,5,5,20.29472222,20.29472222,0,0,20.29472222,25.512075,80,79,20.29472222,,,,,,,,,,,,,,,,,,,,
74.75,74.75,79,79,0.022643264,8253.238033,,,20.31138889,5,5,20.31138889,20.31138889,0,0,20.31138889,25.512085,74.75,79,20.31138889,,,,,,,,,,,,,,,,,,,,
74.75,68,79,79,0.022692269,8276.514902,,,20.32805556,5,5,20.32805556,20.32805556,0,0,20.32805556,25.51209472,74.75,79,20.32805556,,,,,,,,,,,,,,,,,,,,
68,70,79,79,0.022741274,8299.865647,,,20.34472222,5,5,20.34472222,20.34472222,0,0,20.34472222,25.51210389,68,79,20.34472222,,,,,,,,,,,,,,,,,,,,
70,71,79,79,0.022790279,8323.290328,,,20.36138889,5,5,20.36138889,20.36138889,0,0,20.36138889,25.5121125,70,79,20.36138889,,,,,,,,,,,,,,,,,,,,
71,70,79,79,0.022839284,8346.789005,,,20.37805556,5,5,20.37805556,20.37805556,0,0,20.37805556,25.51212167,71,79,20.37805556,,,,,,,,,,,,,,,,,,,,
70,79,79,79,0.022888289,8370.361737,,,20.39472222,5,5,20.39472222,20.39472222,0,0,20.39472222,25.51356806,70,79,20.39472222,,,,,,,,,,,,,,,,,,,,
79,79,79,79,0.022937294,8394.008582,,,20.41138889,5,5,20.41138889,20.41138889,0,0,20.41138889,25.5308475,79,79,20.41138889,,,,,,,,,,,,,,,,,,,,
79,79,79,79,0.022986299,8417.729599,,,20.42805556,5,5,20.42805556,20.42805556,0,0,20.42805556,25.53317611,79,79,20.42805556,,,,,,,,,,,,,,,,,,,,
79,79,79,79,0.023035304,8441.524844,,,20.44472222,5,5,20.44472222,20.44472222,0,0,20.44472222,25.53319333,79,79,20.44472222,,,,,,,,,,,,,,,,,,,,
79,79,79,79,0.023084308,8465.394373,,,20.46138889,5,5,20.46138889,20.46138889,0,0,20.46138889,25.53320528,79,79,20.46138889,,,,,,,,,,,,,,,,,,,,
79,79,79,79,0.023133313,8489.338244,,,20.47805556,5,5,20.47805556,20.47805556,0,0,20.47805556,25.53321694,79,79,20.47805556,,,,,,,,,,,,,,,,,,,,
79,79,79,79,0.023182318,8513.35651,,,20.49472222,5,5,20.49472222,20.49472222,0,0,20.49472222,25.53324611,79,79,20.49472222,,,,,,,,,,,,,,,,,,,,
79,79,79,79,0.023231323,8537.449227,,,20.51138889,5,5,20.51138889,20.51138889,0,0,20.51138889,25.53325667,79,79,20.51138889,,,,,,,,,,,,,,,,,,,,
79,79,79,79,0.023280328,8561.616448,,,20.52805556,5,5,20.52805556,20.52805556,0,0,20.52805556,25.53326528,79,79,20.52805556,,,,,,,,,,,,,,,,,,,,
79,79,79,79,0.023329333,8585.858227,,,20.54472222,5,5,20.54472222,20.54472222,0,0,20.54472222,25.53327389,79,79,20.54472222,,,,,,,,,,,,,,,,,,,,
79,68,79,79,0.023378338,8610.174617,,,20.56138889,5,5,20.56138889,20.56138889,0,0,20.56138889,25.53396528,79,79,20.56138889,,,,,,,,,,,,,,,,,,,,
68,69,79,79,0.023427343,8634.56567,,,20.57805556,5,5,20.57805556,20.57805556,0,0,20.57805556,25.54445,68,79,20.57805556,,,,,,,,,,,,,,,,,,,,
69,80,79,79,0.023476348,8659.031436,,,20.59472222,5,5,20.59472222,20.59472222,0,0,20.59472222,25.54794083,69,79,20.59472222,,,,,,,,,,,,,,,,,,,,
80,79,79,79,0.023525353,8683.571968,,,20.61138889,5,5,20.61138889,20.61138889,0,0,20.61138889,25.55831583,80,79,20.61138889,,,,,,,,,,,,,,,,,,,,
79,74,79,79,0.023574357,8708.187315,,,20.62805556,5,5,20.62805556,20.62805556,0,0,20.62805556,25.58290028,79,79,20.62805556,,,,,,,,,,,,,,,,,,,,
74,79,79,79,0.023623362,8732.877527,,,20.64472222,5,5,20.64472222,20.64472222,0,0,20.64472222,25.58712361,74,79,20.64472222,,,,,,,,,,,,,,,,,,,,
79,83,79,79,0.023672367,8757.642653,,,20.66138889,5,5,20.66138889,20.66138889,0,0,20.66138889,25.61229083,79,79,20.66138889,,,,,,,,,,,,,,,,,,,,
83,69,79,79,0.023721372,8782.482741,,,20.67805556,5,5,20.67805556,20.67805556,0,0,20.67805556,25.61884028,83,79,20.67805556,,,,,,,,,,,,,,,,,,,,
69,67,79,79,0.023770377,8807.397839,,,20.69472222,5,5,20.69472222,20.69472222,0,0,20.69472222,25.62993361,69,79,20.69472222,,,,,,,,,,,,,,,,,,,,
67,66,79,79,0.023819382,8832.387994,,,20.71138889,5,5,20.71138889,20.71138889,0,0,20.71138889,25.63512694,67,79,20.71138889,,,,,,,,,,,,,,,,,,,,
